 PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
  632.2   3777   -9.1  -17.5     51   1.53    282   25.0  301.0  306.0  301.3
  631.2   3789   -9.2  -18.0     49   1.47    282   25.0  301.1  305.8  301.3
  630.2   3801   -9.2  -18.9     45   1.36    282   25.1  301.2  305.6  301.4
  629.2   3812   -9.2  -19.9     42   1.26    282   25.2  301.3  305.4  301.5
  628.3   3825   -9.2  -20.3     40   1.22    281   25.2  301.4  305.4  301.7
  627.3   3837   -9.2  -20.6     39   1.19    281   25.3  301.5  305.4  301.8
  626.3   3849   -9.2  -20.8     39   1.17    281   25.3  301.7  305.5  301.9
  625.4   3861   -9.3  -20.7     39   1.17    281   25.4  301.7  305.6  302.0
  624.4   3872   -9.3  -20.7     39   1.19    280   25.4  301.8  305.7  302.0
  623.5   3883   -9.4  -20.6     40   1.19    280   25.4  301.9  305.8  302.1
  622.5   3894   -9.4  -20.8     39   1.18    280   25.4  302.0  305.9  302.2
  621.5   3909   -9.4  -20.8     39   1.18    280   25.4  302.1  306.0  302.3
  620.6   3921   -9.4  -20.2     41   1.24    280   25.4  302.2  306.3  302.4
  619.6   3934   -9.5  -19.5     44   1.32    280   25.4  302.3  306.6  302.5
  618.7   3943   -9.6  -19.5     45   1.33    280   25.4  302.3  306.6  302.5
  617.8   3955   -9.7  -19.5     45   1.33    280   25.3  302.3  306.7  302.5
  616.8   3967   -9.8  -19.5     45   1.33    280   25.3  302.3  306.7  302.5
  615.9   3978   -9.9  -19.5     46   1.33    280   25.3  302.3  306.7  302.6
  615.0   3990  -10.0  -19.5     46   1.33    280   25.2  302.3  306.7  302.6
  614.0   4002  -10.1  -19.5     46   1.33    280   25.2  302.3  306.7  302.6
  613.1   4014  -10.3  -19.6     46   1.33    280   25.1  302.3  306.7  302.6
  612.1   4026  -10.4  -19.6     47   1.33    280   25.1  302.3  306.7  302.6
  611.2   4038  -10.5  -19.6     47   1.33    280   25.1  302.3  306.7  302.6
  610.2   4050  -10.6  -19.7     47   1.32    280   25.0  302.3  306.7  302.6
  609.3   4060  -10.7  -19.7     48   1.32    280   25.0  302.4  306.7  302.6
  608.3   4075  -10.8  -19.6     48   1.33    280   25.0  302.4  306.7  302.6
  607.4   4087  -10.9  -19.7     49   1.32    280   25.0  302.3  306.7  302.6
  606.4   4097  -11.0  -19.7     49   1.32    281   25.0  302.4  306.7  302.6
  605.5   4109  -11.1  -19.7     49   1.33    281   25.0  302.4  306.7  302.6
  604.5   4123  -11.3  -19.7     50   1.33    280   25.0  302.4  306.8  302.6
  603.5   4135  -11.4  -19.8     50   1.32    280   25.0  302.4  306.7  302.6
  602.5   4148  -11.5  -19.8     50   1.33    280   25.0  302.4  306.8  302.6
  601.5   4160  -11.6  -19.7     51   1.33    280   25.0  302.4  306.8  302.7
  600.5   4174  -11.7  -19.9     50   1.31    280   25.0  302.5  306.8  302.7
  600.0   4180  -11.7  -20.0     50   1.30    280   25.0  302.5  306.8  302.7
  599.5   4187  -11.8  -20.1     50   1.29    280   25.0  302.5  306.7  302.7
  598.5   4198  -11.9  -20.6     48   1.24    280   25.0  302.5  306.6  302.7
  597.5   4211  -12.0  -21.2     46   1.18    280   24.9  302.6  306.5  302.8
  596.5   4225  -12.1  -21.4     46   1.16    280   24.9  302.6  306.5  302.8
  595.5   4236  -12.1  -21.5     45   1.15    280   24.9  302.7  306.5  302.9
  594.6   4250  -12.3  -21.4     47   1.17    280   24.8  302.7  306.5  302.9
  593.6   4262  -12.4  -21.0     48   1.21    280   24.8  302.7  306.6  302.9
  592.6   4275  -12.5  -21.0     49   1.21    280   24.8  302.7  306.7  302.9
  591.7   4287  -12.6  -21.3     48   1.18    280   24.7  302.7  306.6  303.0
  590.7   4299  -12.6  -21.5     48   1.17    280   24.7  302.8  306.6  303.0
  589.8   4311  -12.8  -21.6     48   1.16    281   24.7  302.8  306.6  303.0
  588.8   4323  -12.9  -21.7     48   1.15    281   24.7  302.8  306.6  303.0
  587.9   4335  -13.0  -21.7     48   1.15    281   24.7  302.8  306.6  303.0
  586.9   4348  -13.1  -21.8     48   1.14    281   24.7  302.8  306.6  303.1
  586.0   4359  -13.2  -21.9     48   1.13    281   24.7  302.8  306.6  303.1
  585.0   4375  -13.3  -22.0     48   1.12    281   24.7  302.9  306.6  303.1
  584.0   4385  -13.4  -22.1     48   1.11    281   24.7  302.9  306.6  303.1
  583.1   4398  -13.4  -21.9     49   1.14    281   24.7  303.0  306.8  303.2
  582.1   4411  -13.5  -21.5     51   1.18    281   24.7  303.1  307.0  303.3
  581.2   4423  -13.5  -21.5     51   1.19    281   24.8  303.1  307.1  303.4
  580.3   4434  -13.6  -21.6     51   1.18    281   24.8  303.2  307.1  303.4
  579.4   4446  -13.7  -21.6     51   1.17    281   24.9  303.3  307.1  303.5
  578.5   4457  -13.8  -21.7     51   1.17    281   24.9  303.3  307.2  303.5
  577.6   4469  -13.9  -21.7     52   1.17    281   25.0  303.3  307.2  303.5
  576.7   4481  -14.0  -21.8     52   1.17    281   25.1  303.3  307.2  303.5
  575.7   4496  -14.1  -21.8     52   1.16    281   25.2  303.3  307.2  303.5
  574.7   4507  -14.2  -21.9     52   1.16    281   25.3  303.3  307.2  303.5
  573.8   4520  -14.3  -21.9     53   1.16    281   25.4  303.3  307.2  303.5
  572.8   4534  -14.4  -22.0     53   1.15    281   25.6  303.3  307.2  303.6
  571.8   4546  -14.5  -21.9     53   1.16    281   25.7  303.4  307.2  303.6
  570.9   4559  -14.6  -21.9     54   1.16    281   25.9  303.5  307.3  303.7
  570.0   4571  -14.7  -22.0     54   1.16    281   26.0  303.5  307.3  303.7
  569.1   4582  -14.7  -22.0     54   1.16    281   26.1  303.6  307.4  303.8
  568.2   4594  -14.7  -22.1     53   1.14    281   26.2  303.7  307.5  303.9
  567.4   4605  -14.8  -22.3     53   1.13    281   26.2  303.7  307.5  303.9
  566.5   4617  -14.9  -22.6     52   1.11    281   26.3  303.8  307.5  304.0
  565.5   4630  -15.0  -22.8     51   1.09    281   26.3  303.8  307.5  304.0
  564.6   4642  -15.1  -22.9     51   1.08    281   26.3  303.9  307.5  304.1
  563.6   4656  -15.2  -22.9     52   1.08    281   26.3  303.9  307.5  304.1
  562.5   4670  -15.3  -23.0     52   1.07    281   26.3  303.9  307.5  304.1
  561.5   4683  -15.4  -23.0     52   1.07    281   26.3  303.9  307.5  304.1
  560.6   4698  -15.6  -23.1     53   1.07    281   26.2  303.9  307.4  304.1
  559.6   4709  -15.7  -23.1     53   1.06    281   26.1  303.9  307.5  304.1
  558.7   4722  -15.8  -23.2     53   1.06    281   26.1  303.9  307.5  304.1
  557.8   4733  -15.9  -23.2     53   1.06    281   26.0  303.9  307.5  304.1
  557.0   4744  -16.0  -23.3     54   1.05    281   25.9  303.9  307.5  304.1
  556.1   4757  -16.1  -23.5     53   1.04    281   25.7  304.0  307.4  304.2
  555.3   4769  -16.2  -24.0     51   0.99    281   25.6  304.0  307.3  304.2
  554.4   4780  -16.2  -24.1     51   0.99    281   25.5  304.1  307.4  304.3
  553.6   4790  -16.3  -23.9     52   1.00    281   25.3  304.1  307.5  304.3
  552.8   4799  -16.4  -24.3     50   0.97    281   25.2  304.1  307.4  304.3
  552.0   4812  -16.5  -24.5     50   0.95    281   25.1  304.2  307.4  304.3
  551.2   4825  -16.6  -25.5     46   0.88    281   24.9  304.2  307.1  304.3
  550.3   4836  -16.6  -27.3     39   0.74    281   24.9  304.2  306.8  304.4
  549.4   4847  -16.7  -29.4     32   0.61    281   24.8  304.3  306.4  304.4
  548.6   4859  -16.8  -32.0     25   0.48    281   24.8  304.4  306.0  304.5
  547.7   4871  -16.8  -30.2     31   0.57    281   24.8  304.4  306.4  304.5
  546.9   4883  -16.9  -27.8     38   0.71    281   24.9  304.4  306.9  304.6
  546.0   4893  -17.0  -26.3     44   0.82    282   25.0  304.5  307.3  304.7
  545.2   4906  -17.0  -24.5     52   0.97    282   25.1  304.6  307.8  304.8
  544.3   4918  -17.1  -24.1     54   1.00    282   25.2  304.6  308.0  304.8
  543.4   4931  -17.1  -24.3     54   0.99    282   25.3  304.8  308.1  304.9
  542.5   4942  -17.2  -24.5     53   0.97    283   25.4  304.8  308.1  305.0
  541.6   4955  -17.3  -24.5     53   0.97    283   25.5  304.9  308.1  305.0
  540.8   4966  -17.4  -24.5     54   0.97    283   25.6  304.9  308.2  305.1
  539.9   4979  -17.5  -24.6     54   0.96    284   25.6  304.9  308.2  305.1
  539.1   4989  -17.5  -25.1     51   0.92    284   25.6  305.0  308.1  305.2
  538.2   5002  -17.5  -25.4     50   0.90    284   25.6  305.1  308.2  305.3
  537.4   5014  -17.5  -25.6     49   0.89    285   25.5  305.3  308.3  305.4
  536.5   5025  -17.5  -26.7     45   0.81    285   25.4  305.5  308.2  305.6
  535.7   5038  -17.5  -27.8     40   0.73    285   25.3  305.5  308.0  305.7
  534.8   5049  -17.5  -28.3     39   0.70    286   25.2  305.7  308.1  305.8
  534.0   5061  -17.5  -28.9     37   0.66    286   25.1  305.8  308.1  305.9
  533.2   5071  -17.6  -29.8     34   0.61    286   25.0  305.9  308.0  306.0
  532.3   5085  -17.6  -30.1     33   0.59    286   24.8  305.9  308.0  306.1
  531.4   5097  -17.7  -30.2     33   0.59    286   24.7  306.0  308.0  306.1
  530.6   5109  -17.8  -30.7     32   0.56    286   24.6  306.0  308.0  306.1
  529.8   5121  -17.9  -31.0     31   0.54    286   24.4  306.0  307.9  306.1
  529.0   5132  -18.0  -31.8     29   0.51    286   24.3  306.1  307.9  306.2
  528.2   5141  -18.0  -32.2     28   0.49    286   24.1  306.2  307.9  306.3
  527.5   5152  -18.0  -31.9     29   0.50    286   23.9  306.3  308.1  306.4
  526.7   5164  -17.9  -31.8     29   0.51    286   23.8  306.5  308.3  306.6
  525.9   5175  -17.8  -30.6     32   0.57    286   23.6  306.8  308.8  306.9
  525.1   5186  -17.7  -27.9     41   0.74    286   23.4  307.1  309.6  307.2
  524.3   5198  -17.7  -25.7     50   0.91    286   23.2  307.2  310.3  307.4
  523.5   5209  -17.7  -24.6     55   1.00    285   23.0  307.4  310.8  307.5
  522.7   5220  -17.8  -25.2     52   0.95    285   22.8  307.4  310.6  307.6
  521.9   5232  -17.9  -25.5     52   0.93    285   22.7  307.4  310.5  307.6
  521.2   5243  -18.0  -25.5     52   0.93    285   22.5  307.4  310.5  307.6
  520.4   5253  -18.1  -25.2     54   0.95    285   22.5  307.4  310.7  307.6
  519.7   5263  -18.1  -24.4     58   1.02    285   22.4  307.5  310.9  307.7
  518.9   5275  -18.2  -23.1     65   1.15    285   22.4  307.5  311.4  307.7
  518.1   5286  -18.1  -21.6     74   1.31    285   22.4  307.7  312.1  308.0
  517.4   5298  -18.1  -21.2     77   1.36    286   22.5  307.9  312.4  308.1
  516.6   5309  -18.1  -21.3     76   1.35    286   22.6  308.0  312.5  308.3
  515.8   5321  -18.2  -21.3     76   1.35    286   22.7  308.0  312.6  308.3
  515.1   5331  -18.3  -21.2     78   1.37    287   22.9  308.1  312.7  308.3
  514.4   5340  -18.3  -20.9     80   1.41    287   23.1  308.1  312.8  308.4
  513.7   5351  -18.4  -20.7     83   1.44    287   23.2  308.1  312.9  308.4
  513.0   5362  -18.5  -20.7     83   1.44    287   23.4  308.1  313.0  308.4
  512.3   5371  -18.6  -21.1     80   1.39    288   23.6  308.2  312.8  308.4
  511.5   5381  -18.7  -21.7     77   1.32    288   23.7  308.2  312.6  308.5
  510.8   5393  -18.7  -21.8     77   1.31    288   23.9  308.2  312.6  308.5
  510.1   5402  -18.8  -21.8     78   1.32    288   24.0  308.3  312.7  308.5
  509.4   5412  -18.9  -21.8     78   1.32    288   24.1  308.3  312.7  308.6
  508.7   5425  -19.0  -22.2     76   1.28    289   24.2  308.3  312.6  308.6
  507.9   5436  -19.0  -22.5     74   1.24    289   24.3  308.4  312.5  308.6
  507.2   5444  -19.1  -23.1     71   1.18    289   24.4  308.4  312.4  308.6
  506.5   5455  -19.1  -23.6     68   1.13    289   24.5  308.5  312.3  308.7
  505.7   5467  -19.0  -22.8     72   1.22    289   24.6  308.8  312.9  309.1
  505.0   5477  -19.0  -22.2     75   1.28    290   24.7  309.0  313.3  309.2
  504.2   5489  -19.0  -22.2     76   1.29    290   24.8  309.0  313.3  309.3
  503.3   5503  -19.2  -22.1     77   1.29    291   24.9  309.0  313.4  309.3
  502.5   5515  -19.3  -22.1     78   1.29    291   25.0  309.0  313.4  309.3
  501.6   5528  -19.4  -21.9     80   1.32    292   25.1  309.1  313.5  309.3
  500.7   5541  -19.4  -21.6     83   1.36    292   25.3  309.2  313.7  309.4
  500.0   5551  -19.4  -21.2     86   1.41    292   25.3  309.3  314.0  309.6
  499.8   5554  -19.4  -21.1     86   1.42    293   25.5  309.3  314.1  309.6
  499.0   5567  -19.4  -20.9     88   1.45    294   25.7  309.5  314.3  309.8
  498.1   5579  -19.5  -21.0     88   1.44    294   25.9  309.5  314.3  309.8
  497.3   5593  -19.7  -21.0     89   1.44    295   26.2  309.5  314.3  309.8
  496.5   5604  -19.8  -21.0     89   1.44    295   26.4  309.5  314.3  309.8
  495.7   5615  -19.8  -21.0     90   1.45    296   26.7  309.5  314.4  309.8
  495.0   5627  -19.9  -21.0     91   1.45    296   26.9  309.5  314.4  309.8
  494.2   5639  -20.1  -21.1     91   1.44    296   27.2  309.5  314.3  309.8
  493.4   5650  -20.1  -21.1     92   1.44    296   27.4  309.6  314.4  309.9
  492.6   5662  -20.2  -21.3     91   1.42    296   27.6  309.6  314.4  309.9
  491.8   5674  -20.2  -21.5     89   1.39    296   27.7  309.8  314.5  310.0
  491.0   5686  -20.3  -21.6     89   1.38    297   27.8  309.8  314.5  310.1
  490.2   5699  -20.3  -21.8     88   1.37    297   27.9  309.9  314.5  310.2
  489.3   5712  -20.4  -21.8     88   1.37    297   27.9  310.1  314.7  310.3
  488.6   5725  -20.4  -22.0     87   1.35    296   27.8  310.1  314.6  310.3
  487.8   5736  -20.5  -22.3     86   1.32    296   27.7  310.2  314.6  310.4
  487.1   5745  -20.5  -22.4     85   1.31    296   27.6  310.3  314.7  310.5
  486.4   5756  -20.6  -22.4     85   1.30    296   27.5  310.3  314.7  310.6
  485.6   5767  -20.6  -22.7     83   1.28    296   27.3  310.5  314.8  310.7
  484.8   5781  -20.7  -22.8     83   1.27    296   27.2  310.5  314.8  310.8
  483.9   5794  -20.7  -22.9     83   1.26    296   27.0  310.6  314.9  310.8
  483.0   5809  -20.8  -23.0     82   1.24    296   26.9  310.6  314.9  310.9
  482.2   5821  -20.9  -23.3     81   1.22    296   26.7  310.7  314.8  310.9
  481.4   5834  -21.0  -23.4     80   1.20    296   26.6  310.8  314.9  311.0
  480.6   5845  -21.0  -23.7     79   1.18    296   26.6  310.9  314.9  311.1
  479.8   5858  -21.1  -23.8     78   1.17    295   26.5  310.9  314.9  311.2
  479.0   5871  -21.1  -23.9     78   1.16    295   26.4  311.0  314.9  311.2
  478.2   5882  -21.2  -23.9     79   1.16    295   26.4  311.0  315.0  311.2
  477.5   5893  -21.3  -24.0     79   1.16    295   26.3  311.1  315.0  311.3
  476.8   5903  -21.4  -24.0     80   1.16    295   26.2  311.1  315.1  311.3
  476.0   5915  -21.4  -24.1     79   1.15    295   26.1  311.2  315.1  311.4
  475.3   5927  -21.5  -24.3     78   1.13    295   26.1  311.2  315.1  311.4
  474.5   5939  -21.6  -24.4     78   1.12    295   26.0  311.3  315.1  311.5
  473.8   5950  -21.7  -24.4     79   1.12    295   25.9  311.3  315.1  311.5
  473.0   5963  -21.8  -24.4     79   1.12    296   25.8  311.3  315.1  311.5
  472.3   5974  -21.9  -24.5     79   1.11    296   25.7  311.3  315.1  311.5
  471.6   5985  -22.0  -24.5     80   1.11    296   25.7  311.3  315.1  311.5
  470.9   5996  -22.1  -24.4     81   1.13    296   25.6  311.3  315.1  311.5
  470.2   6007  -22.2  -24.5     82   1.13    296   25.6  311.3  315.2  311.5
  469.5   6018  -22.3  -24.5     82   1.12    296   25.7  311.3  315.1  311.5
  468.8   6029  -22.4  -24.5     83   1.12    297   25.8  311.3  315.1  311.5
  468.1   6038  -22.5  -24.6     83   1.12    297   25.9  311.3  315.1  311.5
  467.4   6049  -22.6  -24.7     83   1.11    297   26.0  311.3  315.1  311.5
  466.6   6060  -22.7  -24.8     83   1.10    297   26.1  311.4  315.1  311.6
  465.8   6075  -22.8  -24.9     83   1.09    297   26.3  311.4  315.1  311.6
  465.1   6090  -23.0  -25.1     83   1.08    297   26.4  311.3  315.0  311.5
  464.3   6098  -23.1  -25.3     82   1.05    297   26.5  311.4  315.0  311.6
  463.6   6109  -23.2  -25.4     82   1.05    298   26.6  311.4  315.0  311.6
  462.9   6121  -23.3  -25.5     82   1.04    298   26.7  311.4  314.9  311.6
  462.1   6133  -23.4  -25.8     80   1.01    298   26.7  311.4  314.9  311.6
  461.4   6145  -23.5  -26.1     79   0.99    298   26.8  311.4  314.8  311.6
  460.7   6157  -23.6  -26.4     78   0.96    298   26.8  311.4  314.7  311.6
  459.9   6169  -23.7  -26.6     77   0.95    298   26.8  311.4  314.7  311.6
  459.3   6178  -23.8  -26.6     77   0.95    298   26.8  311.4  314.7  311.6
  458.6   6189  -23.9  -26.6     78   0.95    298   26.7  311.5  314.7  311.6
  457.9   6198  -24.0  -26.6     79   0.95    297   26.7  311.5  314.8  311.7
  457.1   6214  -24.1  -26.6     80   0.95    297   26.6  311.5  314.8  311.7
  456.3   6226  -24.2  -26.6     80   0.96    297   26.5  311.5  314.8  311.7
  455.5   6239  -24.3  -26.6     81   0.96    297   26.5  311.6  314.9  311.7
  454.8   6249  -24.4  -26.6     82   0.96    296   26.4  311.6  314.9  311.8
  454.1   6263  -24.4  -26.7     81   0.95    296   26.3  311.6  314.9  311.8
  453.4   6273  -24.5  -26.7     82   0.96    295   26.2  311.7  315.0  311.9
  452.7   6284  -24.6  -26.6     83   0.96    295   26.1  311.7  315.0  311.9
  452.0   6295  -24.7  -26.7     83   0.95    294   25.9  311.7  315.0  311.9
  451.3   6305  -24.7  -26.9     82   0.94    294   25.8  311.8  315.1  312.0
  450.5   6318  -24.8  -27.0     82   0.93    294   25.7  311.9  315.1  312.0
  449.7   6332  -24.9  -27.2     81   0.91    293   25.6  311.9  315.0  312.1
  449.0   6345  -25.1  -27.4     81   0.90    293   25.6  311.9  315.0  312.0
  448.2   6356  -25.1  -27.4     81   0.90    293   25.5  311.9  315.1  312.1
  447.5   6368  -25.2  -27.4     82   0.91    293   25.4  312.0  315.1  312.1
  446.9   6379  -25.3  -27.5     82   0.89    293   25.4  311.9  315.0  312.1
  446.2   6388  -25.4  -27.7     81   0.88    293   25.4  312.0  315.0  312.1
  445.6   6399  -25.5  -27.7     82   0.88    293   25.4  312.0  315.1  312.2
  444.9   6408  -25.6  -27.6     83   0.89    293   25.5  312.0  315.1  312.2
  444.2   6420  -25.6  -27.8     82   0.88    294   25.6  312.1  315.1  312.2
  443.4   6433  -25.7  -28.1     80   0.85    294   25.7  312.2  315.1  312.3
  442.6   6447  -25.8  -28.3     79   0.84    294   25.8  312.2  315.2  312.4
  441.8   6460  -25.9  -28.3     80   0.84    295   26.0  312.2  315.2  312.4
  441.1   6473  -26.0  -28.4     80   0.84    295   26.2  312.2  315.1  312.4
  440.3   6485  -26.1  -28.5     80   0.83    295   26.4  312.3  315.2  312.4
  439.5   6499  -26.2  -28.5     81   0.83    296   26.6  312.3  315.2  312.5
  438.8   6510  -26.3  -28.5     82   0.84    296   26.7  312.3  315.2  312.5
  438.1   6523  -26.5  -28.5     83   0.83    297   26.9  312.3  315.2  312.4
  437.5   6532  -26.5  -28.6     82   0.82    297   27.0  312.3  315.2  312.5
  436.9   6541  -26.6  -28.6     83   0.83    297   27.1  312.3  315.2  312.5
  436.2   6551  -26.7  -28.4     86   0.85    298   27.2  312.4  315.3  312.5
  435.6   6563  -26.8  -28.3     87   0.86    298   27.2  312.3  315.3  312.5
  434.9   6574  -26.9  -28.5     86   0.84    298   27.2  312.3  315.3  312.5
  434.1   6587  -27.0  -28.8     85   0.82    298   27.2  312.4  315.3  312.6
  433.4   6599  -27.1  -28.9     85   0.81    299   27.2  312.4  315.3  312.6
  432.7   6611  -27.2  -29.1     84   0.80    299   27.1  312.5  315.3  312.6
  432.0   6624  -27.3  -29.4     82   0.78    299   27.1  312.5  315.2  312.7
  431.3   6634  -27.3  -29.6     81   0.76    299   27.0  312.6  315.3  312.7
  430.6   6644  -27.4  -29.5     82   0.77    299   27.0  312.6  315.3  312.8
  429.9   6657  -27.5  -29.6     82   0.77    299   27.0  312.7  315.4  312.9
